type,code,name,date,value,pct,source
FUND,022364,永赢科技智选A,2025-10-29,3.7614,-0.0329,eastmoney_gz
FUND,006502,财通集成电路A,2025-10-29,4.1681,-0.016,eastmoney_gz
FUND,018956,中航机遇领航A,2025-10-29,3.3134,-0.0398,eastmoney_gz
