type,code,name,date,value,pct,source
FUND,022364,永赢科技智选A,2025-09-05,3.0844,-0.021099999999999997,eastmoney_gz
FUND,006502,财通集成电路A,2025-09-05,3.2836,-0.0405,eastmoney_gz
FUND,018956,中航机遇领航A,2025-09-05,3.0017,-0.0495,eastmoney_gz
