type,code,name,date,value,pct,source
FUND,022364,永赢科技智选A,2025-09-18,3.329,0.0086,eastmoney_gz
FUND,006502,财通集成电路A,2025-09-18,3.5395,0.016399999999999998,eastmoney_gz
FUND,018956,中航机遇领航A,2025-09-18,3.1848,0.009899999999999999,eastmoney_gz
