type,code,name,date,value,pct,source
FUND,022364,永赢科技智选A,2025-09-01,3.2517,-0.0529,eastmoney_gz
FUND,006502,财通集成电路A,2025-09-01,3.4436,-0.048,eastmoney_gz
FUND,018956,中航机遇领航A,2025-09-01,3.1602,-0.0583,eastmoney_gz
