type,code,name,date,value,pct,source
FUND,022364,永赢科技智选A,2025-08-22,2.5341,0.069,eastmoney_gz
FUND,006502,财通集成电路A,2025-08-22,2.8347,0.0662,eastmoney_gz
FUND,018956,中航机遇领航A,2025-08-22,2.5144,0.0697,eastmoney_gz
